2020-12-18 16:11:41,"b'Even w #vaccine, #COVID19  tests will be the #passport 2 #travel  in 2021 https://t.co/G0cvDihqiC #AxiosNavigate #axios Joann: Next Covid-like yet different virus outbreak could happen again, no?! #China #Asia #wetmarkets continue...'"
2020-12-18 16:09:26,"b""RT @GordonGChang: Will be on @Varneyco at 10:15 ET to talk about #Disney's Bob Iger as ambassador to #China and Beijing's handling of #COVI\xe2\x80\xa6"""
2020-12-18 16:03:14,"b""@BonniLynn2 @GovRonDeSantis @Walgreens @CoralSpringsFL @CityBocaRaton #TwitterBitchasUCallYOURELF with your pink hair! The #COVID19 CAME FROM #CHINA #ChinaLiedPeopleDied , THEY LET IT SPREAD THROUGHOUT THE WORLD, many people including our great legal @POTUS call it that! I don't need your or want your trust, I have the trust of my patients for 37 y"""
2020-12-18 16:01:12,"b""RT @GordonGChang: Will be on @Varneyco at 10:15 ET to talk about #Disney's Bob Iger as ambassador to #China and Beijing's handling of #COVI\xe2\x80\xa6"""
2020-12-18 16:00:02,"b""Even #COVID19 can't stop this year's Love Knows No Borders #charity sale in #Beijing. It's going online, with participating ambassadors in #China joining a live streaming event to sell products from their countries, showing their countries' cultures to China at the same time. https://t.co/Ol8W3ikyHk"""
2020-12-18 15:58:54,"b""Considering that their last major scientific finding was the escape of the #COVID19 virus, I'm a little skeptical.\nhttps://t.co/A1CwGV0lsL\n#China"""
2020-12-18 15:58:07,"b""RT @GordonGChang: Will be on @Varneyco at 10:15 ET to talk about #Disney's Bob Iger as ambassador to #China and Beijing's handling of #COVI\xe2\x80\xa6"""
2020-12-18 15:57:43,b'Corona virus Rajasthan updates \n\n#coronavirus #coronarvirues #CoronaOutbreak #Wuhan #China #COVID19  #India #COVID #coronavirusindia #CoronaVirusUpdate #ChineseVirus #WuhanVirus #Rajasthan #Jaipur #Jodhpur https://t.co/c57nXpGsT1'
2020-12-18 15:56:05,b'Corona virus Delhi updates \n\n#coronavirus #coronarvirues #CoronaOutbreak #Wuhan #China #COVID19  #India #COVID #coronavirusindia #CoronaVirusUpdate #ChineseVirus #WuhanVirus #Delhi #ShaheenBagh #KalindiKunj #NCR https://t.co/8d7pO2lGED'
2020-12-18 15:55:56,"b""RT @GordonGChang: Will be on @Varneyco at 10:15 ET to talk about #Disney's Bob Iger as ambassador to #China and Beijing's handling of #COVI\xe2\x80\xa6"""
2020-12-18 15:55:42,"b""RT @GordonGChang: Will be on @Varneyco at 10:15 ET to talk about #Disney's Bob Iger as ambassador to #China and Beijing's handling of #COVI\xe2\x80\xa6"""
2020-12-18 15:48:53,"b""RT @GordonGChang: Will be on @Varneyco at 10:15 ET to talk about #Disney's Bob Iger as ambassador to #China and Beijing's handling of #COVI\xe2\x80\xa6"""
2020-12-18 15:47:52,b'RT @MahuiChina: Has any govnt in the world had a plan to create 10 million jobs a year  for its population?  #China #Xinjiang #COVID19'
2020-12-18 15:47:22,"b""RT @GordonGChang: Will be on @Varneyco at 10:15 ET to talk about #Disney's Bob Iger as ambassador to #China and Beijing's handling of #COVI\xe2\x80\xa6"""
2020-12-18 15:42:45,b'RT @geosciencegs: Are you satisfied with what #China  has done for international students during #COVID19 ?\n\n#TakeUsBackToChina'
2020-12-18 15:41:56,"b""RT @GordonGChang: Will be on @Varneyco at 10:15 ET to talk about #Disney's Bob Iger as ambassador to #China and Beijing's handling of #COVI\xe2\x80\xa6"""
2020-12-18 15:41:53,"b""RT @GordonGChang: Will be on @Varneyco at 10:15 ET to talk about #Disney's Bob Iger as ambassador to #China and Beijing's handling of #COVI\xe2\x80\xa6"""
2020-12-18 15:38:45,b'Who is to blame for #COVID19 ?? #china #ccp That is all!!  #neverforget        https://t.co/iWsbEx5ckC'
2020-12-18 15:34:43,"b""RT @KrauseForIowa: It ain't over til it's over. It's over in #Wuhan, #China &amp; they are partying. #Covid19  https://t.co/rfvBKQlnu0"""
2020-12-18 15:34:28,"b""RT @GordonGChang: Will be on @Varneyco at 10:15 ET to talk about #Disney's Bob Iger as ambassador to #China and Beijing's handling of #COVI\xe2\x80\xa6"""
2020-12-18 15:33:52,"b'How did you spend #Christmas? In quarantine. I\xe2\x80\x99m in self iso until Dec 30 after proximity exposure.\n\nGuess the basic rule of \xe2\x80\x9cIf you feel sick, don\xe2\x80\x99t come to work\xe2\x80\x9d only applies to some #COVID19 #WuhanCoronavirus #China'"
2020-12-18 15:27:35,"b""RT @GordonGChang: Will be on @Varneyco at 10:15 ET to talk about #Disney's Bob Iger as ambassador to #China and Beijing's handling of #COVI\xe2\x80\xa6"""
2020-12-18 15:26:40,"b""RT @GordonGChang: Will be on @Varneyco at 10:15 ET to talk about #Disney's Bob Iger as ambassador to #China and Beijing's handling of #COVI\xe2\x80\xa6"""
2020-12-18 15:26:18,"b""RT @GordonGChang: Will be on @Varneyco at 10:15 ET to talk about #Disney's Bob Iger as ambassador to #China and Beijing's handling of #COVI\xe2\x80\xa6"""
2020-12-18 15:24:05,"b'RT @waniriffat: A sample of ribbon fish imported from India tested positive for #COVID19 in Puyang, C #China\xe2\x80\x99s Henan Province on Sunday. Al\xe2\x80\xa6'"
2020-12-18 15:24:01,"b""RT @GordonGChang: #China's spreading #COVID19 beyond its borders constitutes a \xe2\x80\x9cgenocide\xe2\x80\x9d and a \xe2\x80\x9ccrime against humanity\xe2\x80\x9d under the Rome Sta\xe2\x80\xa6"""
2020-12-18 15:22:35,"b""RT @TaiwanNews886: #Taiwan was under consideration to be #TheEconomist's country of the year due to its standing up against #COVID19 and ag\xe2\x80\xa6"""
2020-12-18 15:19:12,b'Raging Rhino Rampage Slot Review\xf0\x9f\x94\xa5\n\xf0\x9f\x91\x89https://t.co/33b7OMpKhp\n\n#pubgmobileindia #Bitcoin #blockchain #Covid_19 #China #casino #gambling #COVID19 #trading #Cyberbug2077 #BTC #dota2 #Cyberpunk #Assange #MoscowMitch https://t.co/wfm7RzwT1L'
2020-12-18 15:16:51,"b""RT @GordonGChang: Will be on @Varneyco at 10:15 ET to talk about #Disney's Bob Iger as ambassador to #China and Beijing's handling of #COVI\xe2\x80\xa6"""
2020-12-18 15:14:08,"b'the world sees, the world knows, the world must stop turning a blind eye to the dangerous ambitions of the Chinese Communist Party.\n#China #COVID19 #CCPChina #HongKong #UighurGenocide #Taiwan https://t.co/1uMI62aApT'"
2020-12-18 15:09:49,"b""RT @GordonGChang: Will be on @Varneyco at 10:15 ET to talk about #Disney's Bob Iger as ambassador to #China and Beijing's handling of #COVI\xe2\x80\xa6"""
2020-12-18 15:08:39,b'@ChinaDaily The #COVID19 originated in #China. \nYOU had acknowledged it yourself. \n@CNN quotes facts. Unlike your ministry of propaganda.'
2020-12-18 15:03:01,"b'RT @markfny: Econ show part 5 (my fav) covers India data points, Chinese policy updates and trade/econ data, and weakening export/import si\xe2\x80\xa6'"
2020-12-18 15:02:50,b'RT @TornadoNewsLink: He Has Some Strange Outfits Was He Giving This Lecture On #EpsteinIsland During The Winter Solstice? #WEF #Globalism\xf0\x9f\x8d\x95\xe2\x80\xa6'
